chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue),name,mean
chr20,15831134,15831471,338,15831302,14.6,11.1466,6.91657,8.43701,replikate2_peak_14972,15831302.5
chr20,15862229,15862538,310,15862385,43.79,13.2598,3.73255,10.4826,replikate2_peak_14973,15862383.5
chr20,15927929,15928198,270,15928082,43.79,16.2502,4.47906,13.401,replikate2_peak_14974,15928063.5
chr20,15961491,15961912,422,15961701,42.07,40.6853,14.3578,37.4355,replikate2_peak_14975,15961701.5
chr20,16195628,16196226,599,16195934,59.25,54.5739,15.0615,51.1643,replikate2_peak_14976,16195927
chr20,16407829,16408083,255,16407970,25.76,10.5157,4.45986,7.82362,replikate2_peak_14977,16407956
chr20,16528099,16528600,502,16528388,63.54,74.1892,23.4093,70.582,replikate2_peak_14978,16528349.5
chr20,16533599,16533923,325,16533793,12.02,9.67779,6.18749,7.0183,replikate2_peak_14979,16533761
chr20,16542405,16542870,466,16542666,96.17,46.822,6.47784,43.5005,replikate2_peak_14980,16542637.5
chr20,16551538,16551942,405,16551722,68.69,36.2396,6.96911,33.0477,replikate2_peak_14981,16551740
chr20,16914020,16914586,567,16914312,63.54,52.2812,12.9079,48.8955,replikate2_peak_14982,16914303
chr20,17061129,17061381,253,17061245,19.75,10.0802,5.18718,7.40859,replikate2_peak_14983,17061255
chr20,17419421,17419755,335,17419590,14.6,12.5229,7.79843,9.7663,replikate2_peak_14984,17419588
chr20,17461229,17461677,449,17461444,36.92,16.8787,5.41736,14.0171,replikate2_peak_14985,17461453
chr20,17515037,17515518,482,17515270,156.27,50.7424,4.36868,47.374,replikate2_peak_14986,17515277.5
chr20,17557613,17558082,470,17557875,66.12,29.4895,5.59294,26.3952,replikate2_peak_14987,17557847.5
chr20,17567446,17567766,321,17567559,22.32,11.9534,5.47141,9.21599,replikate2_peak_14988,17567606
chr20,17568001,17568371,371,17568174,38.64,24.4599,7.90247,21.4478,replikate2_peak_14989,17568186
chr20,17595429,17595836,408,17595636,48.08,14.9974,3.77568,12.1768,replikate2_peak_14990,17595632.5
chr20,17605207,17605690,484,17605449,76.42,20.3357,3.51904,17.3976,replikate2_peak_14991,17605448.5
chr20,17646077,17646572,496,17646331,143.39,116.214,14.4393,112.239,replikate2_peak_14992,17646324.5
chr20,17678292,17678666,375,17678492,24.04,21.3732,9.99278,18.417,replikate2_peak_14993,17678479
chr20,17680086,17680336,251,17680196,15.46,9.31879,5.48517,6.66916,replikate2_peak_14994,17680211
chr20,17895010,17895508,499,17895259,55.81,49.4125,14.2029,46.0587,replikate2_peak_14995,17895259
chr20,17896181,17897087,907,17896490,112.48,107.517,18.9136,103.617,replikate2_peak_14996,17896634
chr20,17909756,17910079,324,17909899,24.9,9.79599,4.31676,7.13272,replikate2_peak_14997,17909917.5
chr20,17928174,17929222,1049,17928822,83.29,50.2241,8.4288,46.8615,replikate2_peak_14998,17928698
chr20,18006008,18006326,319,18006146,19.75,13.1909,6.91623,10.4154,replikate2_peak_14999,18006167
chr20,18006798,18007048,251,18006906,14.6,6.17368,3.89922,3.659,replikate2_peak_15000,18006923
chr20,18045441,18045709,269,18045629,11.16,9.08008,6.08115,6.44397,replikate2_peak_15001,18045575
chr20,18058647,18059230,584,18058976,160.57,153.573,20.1253,149.286,replikate2_peak_15002,18058938.5
chr20,18225087,18225597,511,18225370,54.95,63.9655,22.3276,60.4564,replikate2_peak_15003,18225342
chr20,18229930,18230294,365,18230149,12.88,11.699,7.91762,8.97248,replikate2_peak_15004,18230112
chr20,18430125,18430463,339,18430268,21.47,17.7633,8.96488,14.8773,replikate2_peak_15005,18430294
chr20,18599760,18600221,462,18600005,135.66,10.5283,1.84682,7.8356,replikate2_peak_15006,18599990.5
chr20,18636338,18636629,292,18636490,28.34,12.7692,4.88918,10.0049,replikate2_peak_15007,18636483.5
chr20,18696375,18696625,251,18696462,8.59,5.60102,4.5554,3.12449,replikate2_peak_15008,18696500
chr20,18699963,18700382,420,18700180,55.81,55.9961,17.4322,52.57,replikate2_peak_15009,18700172.5
chr20,18702397,18702683,287,18702567,18.89,13.1577,7.21439,10.3867,replikate2_peak_15010,18702540
chr20,18726076,18726470,395,18726309,24.9,25.5663,12.9244,22.5344,replikate2_peak_15011,18726273
chr20,18902087,18902686,600,18902383,60.96,43.2033,10.3272,39.9228,replikate2_peak_15012,18902386.5
chr20,18913511,18914130,620,18913756,76.42,51.0886,9.67736,47.7164,replikate2_peak_15013,18913820.5
chr20,18918763,18919013,251,18918819,13.74,5.46828,3.68456,2.99434,replikate2_peak_15014,18918888
chr20,19024692,19025014,323,19024854,58.39,39.7996,9.47017,36.5636,replikate2_peak_15015,19024853
chr20,19047581,19048225,645,19047970,66.97,44.9915,9.71055,41.691,replikate2_peak_15016,19047903
chr20,19094987,19095331,345,19095187,26.62,16.4086,6.90445,13.554,replikate2_peak_15017,19095159
chr20,19121887,19122275,389,19122101,26.62,9.529,3.9454,6.871,replikate2_peak_15018,19122081
chr20,19130080,19130553,474,19130330,379.52,93.2525,3.55625,89.476,replikate2_peak_15019,19130316.5
chr20,19133135,19133823,689,19133432,220.67,240.593,27.8736,235.56,replikate2_peak_15020,19133479
chr20,19207093,19207407,315,19207218,41.21,21.0061,6.03067,18.0554,replikate2_peak_15021,19207250
chr20,19244510,19244982,473,19244777,78.99,58.0496,11.4278,54.6021,replikate2_peak_15022,19244746
chr20,19252049,19252429,381,19252255,35.2,14.0966,4.52553,11.3018,replikate2_peak_15023,19252239
chr20,19283417,19283963,547,19283696,378.66,100.914,3.7966,97.0698,replikate2_peak_15024,19283690
chr20,19290923,19291402,480,19291121,64.4,72.0953,21.7413,68.5091,replikate2_peak_15025,19291162.5
chr20,19316290,19316830,541,19316597,90.16,131.693,40.4244,127.59,replikate2_peak_15026,19316560
chr20,19336159,19336479,321,19336276,14.6,12.8123,7.98284,10.0474,replikate2_peak_15027,19336319
chr20,19370222,19370568,347,19370398,22.32,12.6839,5.83115,9.92133,replikate2_peak_15028,19370395
chr20,19379446,19379780,335,19379635,14.6,8.41215,5.19896,5.79785,replikate2_peak_15029,19379613
chr20,19384889,19385156,268,19385001,88.44,13.7839,2.48444,10.9928,replikate2_peak_15030,19385022.5
chr20,19392873,19393123,251,19393076,21.47,7.73977,3.74433,5.15565,replikate2_peak_15031,19392998
chr20,19408882,19409273,392,19409114,74.7,31.4135,5.40726,28.2909,replikate2_peak_15032,19409077.5
chr20,19427608,19427967,360,19427785,37.78,13.7765,4.3089,10.9862,replikate2_peak_15033,19427787.5
chr20,19435885,19436189,305,19436038,22.32,16.2832,7.7542,13.4331,replikate2_peak_15034,19436037
chr20,19487528,19488044,517,19487772,72.13,72.1054,18.2814,68.5181,replikate2_peak_15035,19487786
chr20,19491367,19491625,259,19491445,11.16,8.2904,5.57981,5.68145,replikate2_peak_15036,19491496
chr20,19577832,19578191,360,19578071,42.93,24.8447,7.32199,21.8255,replikate2_peak_15037,19578011.5
chr20,19581039,19582275,1237,19581736,279.06,301.931,28.0058,296.357,replikate2_peak_15038,19581657
chr20,19672495,19672745,251,19672650,15.46,9.29429,5.47058,6.64726,replikate2_peak_15039,19672620
chr20,19709985,19710396,412,19710187,41.21,32.3801,10.5537,29.2435,replikate2_peak_15040,19710190.5
chr20,19712716,19713084,369,19712906,42.07,45.7736,17.1881,42.4634,replikate2_peak_15041,19712900
chr20,19758293,19758689,397,19758497,40.36,22.9833,6.89267,19.9963,replikate2_peak_15042,19758491
chr20,19767084,19767578,495,19767318,237.84,111.494,6.63453,107.561,replikate2_peak_15043,19767331
chr20,19775633,19776113,481,19775850,119.35,35.8135,4.01169,32.6276,replikate2_peak_15044,19775873
chr20,19784037,19784973,937,19784229,317.7,62.8956,3.03521,59.3997,replikate2_peak_15045,19784505
chr20,19792289,19792586,298,19792443,29.19,19.3689,7.54843,16.452,replikate2_peak_15046,19792437.5
chr20,19880635,19880921,287,19880703,17.17,4.24476,2.59611,1.85689,replikate2_peak_15047,19880778
chr20,19884720,19885046,327,19884841,19.75,16.9316,9.2012,14.0669,replikate2_peak_15048,19884883
chr20,19954313,19954690,378,19954476,16.31,15.1094,8.74938,12.2882,replikate2_peak_15049,19954501.5
chr20,19964420,19965127,708,19964724,126.22,85.9603,10.6017,82.2464,replikate2_peak_15050,19964773.5
chr20,19968641,19969009,369,19968829,76.42,30.9045,5.16126,27.7895,replikate2_peak_15051,19968825
chr20,19999432,19999829,398,19999633,61.82,25.6257,5.23517,22.5916,replikate2_peak_15052,19999630.5
chr20,20077266,20077686,421,20077493,35.2,35.8049,14.447,32.6191,replikate2_peak_15053,20077476
chr20,20079452,20079838,387,20079624,54.09,41.6954,11.0189,38.4347,replikate2_peak_15054,20079645
chr20,20143550,20143832,283,20143681,12.02,11.8804,7.53571,9.14771,replikate2_peak_15055,20143691
chr20,20441139,20441639,501,20441419,78.99,89.9609,24.5458,86.2121,replikate2_peak_15056,20441389
chr20,20457023,20457533,511,20457393,24.04,5.931,2.78243,3.43684,replikate2_peak_15057,20457278
chr20,20712191,20712589,399,20712353,20.61,14.2141,7.20245,11.4161,replikate2_peak_15058,20712390
chr20,20759232,20760057,826,20759878,177.74,51.247,3.97196,47.8735,replikate2_peak_15059,20759644.5
chr20,20770853,20771340,488,20771050,105.61,113.716,23.6182,109.762,replikate2_peak_15060,20771096.5
chr20,20772554,20773071,518,20772778,160.57,144.935,17.9517,140.717,replikate2_peak_15061,20772812.5
chr20,21203053,21203446,394,21203275,52.38,12.61,3.13982,9.85192,replikate2_peak_15062,21203249.5
chr20,21235906,21236261,356,21236052,30.91,16.9306,6.3822,14.0666,replikate2_peak_15063,21236083.5
chr20,21278821,21279132,312,21278953,19.75,16.3045,8.80899,13.4542,replikate2_peak_15064,21278976.5
chr20,21528061,21528382,322,21528246,29.19,8.67725,3.35486,6.05592,replikate2_peak_15065,21528221.5
chr20,21622295,21622684,390,21622479,55.81,23.1114,5.16469,20.1212,replikate2_peak_15066,21622489.5
chr20,21661766,21662205,440,21661990,47.23,15.71,4.00408,12.8744,replikate2_peak_15067,21661985.5
chr20,22296098,22296631,534,22296348,112.48,157.446,41.1613,153.126,replikate2_peak_15068,22296364.5
chr20,22320603,22320890,288,22320740,18.89,15.7278,8.82043,12.8908,replikate2_peak_15069,22320746.5
chr20,22376057,22376386,330,22376235,44.65,6.55834,2.28246,4.03306,replikate2_peak_15070,22376221.5
chr20,22383884,22384221,338,22384020,23.18,17.4005,8.06109,14.524,replikate2_peak_15071,22384052.5
chr20,22459569,22459937,369,22459769,48.08,44.2678,13.984,40.9763,replikate2_peak_15072,22459753
chr20,22470602,22470909,308,22470728,38.64,12.8929,3.96388,10.1271,replikate2_peak_15073,22470755.5
chr20,22490362,22490752,391,22490519,33.49,12.6807,4.31087,9.91959,replikate2_peak_15074,22490557
chr20,22624744,22625015,272,22624862,18.89,11.29,6.10312,8.57474,replikate2_peak_15075,22624879.5
chr20,22653175,22653876,702,22653633,48.94,12.5625,3.3295,9.80549,replikate2_peak_15076,22653525.5
chr20,22680077,22680982,906,22680405,249.86,175.902,11.9459,171.429,replikate2_peak_15077,22680529.5
chr20,22689141,22689637,497,22689354,82.43,45.8841,7.58449,42.5731,replikate2_peak_15078,22689389
chr20,22794253,22794515,263,22794429,32.63,6.35161,2.58679,3.83318,replikate2_peak_15079,22794384
chr20,22827930,22828224,295,22827993,19.75,10.0802,5.18718,7.40859,replikate2_peak_15080,22828077
chr20,22921937,22922343,407,22922144,90.16,82.4712,16.52,78.7888,replikate2_peak_15081,22922140
chr20,23060640,23061037,398,23060852,20.61,12.353,6.15594,9.6008,replikate2_peak_15082,23060838.5
chr20,23092358,23092610,253,23092542,22.32,6.99767,3.33209,4.44485,replikate2_peak_15083,23092484
chr20,23116334,23116721,388,23116535,27.48,29.9032,14.2382,26.8022,replikate2_peak_15084,23116527.5
chr20,23116889,23117167,279,23117021,12.02,10.1966,6.51047,7.51667,replikate2_peak_15085,23117028
chr20,23140813,23141228,416,23140928,50.66,23.5351,5.73997,20.5383,replikate2_peak_15086,23141020.5
chr20,23144000,23144437,438,23144196,52.38,30.9436,7.62529,27.8281,replikate2_peak_15087,23144218.5
chr20,23203920,23204284,365,23204116,131.37,52.1974,5.29487,48.8126,replikate2_peak_15088,23204102
chr20,23212171,23212554,384,23212360,133.09,59.9728,6.07177,56.5059,replikate2_peak_15089,23212362.5
chr20,23334084,23334334,251,23334211,7.73,5.13602,4.46707,2.67868,replikate2_peak_15090,23334209
chr20,23337741,23338186,446,23337937,50.66,37.1881,10.3319,33.9836,replikate2_peak_15091,23337963.5
chr20,23357709,23358087,379,23357890,48.08,39.0047,11.5139,35.7767,replikate2_peak_15092,23357898
chr20,23361001,23361670,670,23361242,72.13,46.9551,9.14071,43.6308,replikate2_peak_15093,23361335.5
chr20,23524100,23524452,353,23524314,20.61,20.0877,10.7821,17.1549,replikate2_peak_15094,23524276
chr20,23570336,23570614,279,23570486,12.88,9.79752,6.67513,7.1341,replikate2_peak_15095,23570475
chr20,23595856,23596565,710,23596336,42.93,33.5372,10.983,30.3834,replikate2_peak_15096,23596210.5
chr20,23631819,23632069,251,23631933,9.45,6.93725,5.21209,4.39192,replikate2_peak_15097,23631944
chr20,23879962,23880301,340,23880129,19.75,21.1614,11.8361,18.2087,replikate2_peak_15098,23880131.5
chr20,23888016,23888356,341,23888154,14.6,12.5229,7.79843,9.7663,replikate2_peak_15099,23888186
chr20,23922375,23922748,374,23922598,19.75,13.1909,6.91623,10.4154,replikate2_peak_15100,23922561.5
chr20,24035010,24035347,338,24035167,67.83,28.139,5.29481,25.0656,replikate2_peak_15101,24035178.5
chr20,24043281,24043553,273,24043421,23.18,16.2388,7.42045,13.3903,replikate2_peak_15102,24043417
chr20,24097563,24097823,261,24097737,19.75,10.0802,5.18718,7.40859,replikate2_peak_15103,24097693
chr20,24131374,24131868,495,24131601,63.54,41.8655,9.2199,38.6026,replikate2_peak_15104,24131621
chr20,24132204,24132642,439,24132396,33.49,16.81,5.74782,13.9499,replikate2_peak_15105,24132423
chr20,24134395,24134645,251,24134613,14.6,8.38938,5.18513,5.77863,replikate2_peak_15106,24134520
chr20,24207118,24207432,315,24207290,27.48,21.8929,9.49215,18.925,replikate2_peak_15107,24207275
chr20,24239811,24240096,286,24239943,45.51,10.9468,3.10053,8.2432,replikate2_peak_15108,24239953.5
chr20,24257475,24257898,424,24257695,35.2,42.713,18.5302,39.4408,replikate2_peak_15109,24257686.5
chr20,24316683,24316981,299,24316880,24.9,14.5125,6.47513,11.7017,replikate2_peak_15110,24316832
chr20,24364498,24364830,333,24364642,31.77,13.0386,4.68138,10.2704,replikate2_peak_15111,24364664
chr20,24382889,24383273,385,24383072,24.9,11.8043,5.18011,9.07217,replikate2_peak_15112,24383081
chr20,24407088,24407398,311,24407241,78.14,20.3158,3.4407,17.3782,replikate2_peak_15113,24407243
chr20,24469546,24469910,365,24469753,24.9,17.2845,7.94739,14.4132,replikate2_peak_15114,24469728
chr20,24620939,24621268,330,24621169,26.62,11.2515,4.60297,8.53733,replikate2_peak_15115,24621103.5
chr20,24633708,24634079,372,24633908,23.18,17.4005,8.06109,14.524,replikate2_peak_15116,24633893.5
chr20,24649028,24649335,308,24649174,37.78,15.9494,4.97047,13.1085,replikate2_peak_15117,24649181.5
chr20,24649806,24650394,589,24650159,413.01,140.068,4.70461,135.894,replikate2_peak_15118,24650100
chr20,24651088,24651628,541,24651302,72.13,47.4629,9.28297,44.1343,replikate2_peak_15119,24651358
chr20,24659922,24660321,400,24660092,54.09,41.6954,11.0189,38.4347,replikate2_peak_15120,24660121.5
chr20,24666928,24667178,251,24667124,7.73,4.98931,4.36388,2.53985,replikate2_peak_15121,24667053
chr20,24677905,24678231,327,24678108,33.49,24.6374,9.16962,21.621,replikate2_peak_15122,24678068
chr20,24678602,24679118,517,24678894,105.61,77.7724,11.8458,74.1323,replikate2_peak_15123,24678860
chr20,24695053,24695520,468,24695301,18.03,19.7364,10.8565,16.8105,replikate2_peak_15124,24695286.5
chr20,24725908,24726359,452,24726128,30.91,25.3733,10.6087,22.3485,replikate2_peak_15125,24726133.5
chr20,24742402,24742755,354,24742572,13.74,11.3449,7.36911,8.62561,replikate2_peak_15126,24742578.5
chr20,24787627,24787926,300,24787782,18.03,9.25272,4.75786,6.60843,replikate2_peak_15127,24787776.5
chr20,24796496,24797422,927,24797180,52.38,39.4255,10.6754,36.1926,replikate2_peak_15128,24796959
chr20,24797886,24798170,285,24798020,13.74,12.97,8.40743,10.2032,replikate2_peak_15129,24798028
chr20,24812140,24812810,671,24812466,92.73,55.3574,8.52119,51.9396,replikate2_peak_15130,24812475
chr20,24816370,24816681,312,24816525,15.46,13.2307,7.91396,10.4539,replikate2_peak_15131,24816525.5
chr20,24872760,24873010,251,24872828,8.59,5.94877,4.7932,3.44704,replikate2_peak_15132,24872885
chr20,24990875,24991201,327,24991037,42.93,17.336,4.88133,14.4637,replikate2_peak_15133,24991038
chr20,25000310,25000697,388,25000532,37.78,26.5803,9.09691,23.5334,replikate2_peak_15134,25000503.5
chr20,25011627,25012219,593,25011893,74.7,109.823,37.8508,105.905,replikate2_peak_15135,25011923
chr20,25017316,25017695,380,25017556,48.94,14.9974,3.84173,12.1768,replikate2_peak_15136,25017505.5
chr20,25018407,25018854,448,25018627,130.51,53.4474,5.47972,50.049,replikate2_peak_15137,25018630.5
chr20,25022804,25023062,259,25022893,16.31,5.94584,3.46283,3.44704,replikate2_peak_15138,25022933
chr20,25055968,25056659,692,25056293,133.95,126.613,19.2782,122.551,replikate2_peak_15139,25056313.5
chr20,25059266,25059620,355,25059429,33.49,25.9391,9.82534,22.8998,replikate2_peak_15140,25059443
chr20,25066029,25066389,361,25066145,19.75,6.46191,3.45812,3.93816,replikate2_peak_15141,25066209
chr20,25102980,25103438,459,25103216,23.18,21.948,10.7243,18.9785,replikate2_peak_15142,25103209
chr20,25104009,25104349,341,25104207,29.19,10.0007,3.77422,7.33342,replikate2_peak_15143,25104179
chr20,25177924,25178523,600,25178235,65.26,54.7104,13.2513,51.2989,replikate2_peak_15144,25178223.5
chr20,25191722,25192045,324,25191904,33.49,23.5121,8.62173,20.5166,replikate2_peak_15145,25191883.5
chr20,25291824,25292220,397,25292012,24.04,18.4988,8.3473,15.5977,replikate2_peak_15146,25292022
chr20,25354107,25354433,327,25354185,24.9,4.32837,2.35459,1.93542,replikate2_peak_15147,25354270
chr20,25390146,25390412,267,25390297,17.17,8.99865,4.8319,6.37022,replikate2_peak_15148,25390279
chr20,25418562,25419003,442,25418805,54.09,44.5826,12.2052,41.2867,replikate2_peak_15149,25418782.5
chr20,25496957,25497679,723,25497340,62.68,40.8368,9.09724,37.5853,replikate2_peak_15150,25497318
chr20,25517784,25518212,429,25518017,50.66,54.4554,18.7377,51.0478,replikate2_peak_15151,25517998
chr20,25525544,25526066,523,25525755,72.98,56.7666,12.3307,53.333,replikate2_peak_15152,25525805
chr20,25538897,25539412,516,25539131,16.31,10.2513,5.77138,7.56611,replikate2_peak_15153,25539154.5
chr20,25553825,25554257,433,25554017,63.54,70.585,21.4559,67.013,replikate2_peak_15154,25554041
chr20,31559701,31560255,555,31559992,110.76,194.246,63.7561,189.615,replikate2_peak_15155,31559978
chr20,31567094,31567505,412,31567343,10.3,5.08049,3.76789,2.62386,replikate2_peak_15156,31567299.5
chr20,31593440,31594085,646,31593829,110.76,56.1522,6.98528,52.7245,replikate2_peak_15157,31593762.5
chr20,31608555,31608824,270,31608683,43.79,9.01715,2.79941,6.38639,replikate2_peak_15158,31608689.5
chr20,31610693,31610989,297,31610916,15.46,8.57766,5.04925,5.95885,replikate2_peak_15159,31610841
chr20,31672440,31672913,474,31672707,118.49,161.582,39.7248,157.229,replikate2_peak_15160,31672676.5
chr20,31678531,31678918,388,31678726,139.96,70.2924,7.04791,66.7229,replikate2_peak_15161,31678724.5
chr20,31680035,31680666,632,31680238,64.4,8.77486,2.2551,6.15032,replikate2_peak_15162,31680350.5
